"sl_no","item1_img_path","item2_img_path","occasion","rating","checked","userId"
"801","Amazon/images/414Z%2BmeUE0L.jpg","Amazon/images/411tFNX%2B51L.jpg","3","4","1","2"
"802","Amazon/images/51JxNJokAGL.jpg","Amazon/images/41Rw9CK223L.jpg","3","4","1","2"
"803","Amazon/images/41wZtt8hubL.jpg","Amazon/images/41VLCuXs4FL.jpg","2","3","1","2"
"804","Amazon/images/416v6hGULOL.jpg","Amazon/images/41QUqtDNIkL.jpg","2","4","1","2"
"805","Amazon/images/51lu4ts5D5L.jpg","Amazon/images/41MedmiQ68L.jpg","2,3","3","1","2"
"806","Amazon/images/51t45EzXvGL.jpg","Amazon/images/41n39srVFAL.jpg","3","3","1","2"
"807","Amazon/images/51JxNJokAGL.jpg","Amazon/images/41rcPSO4aNL.jpg","2,3","1","1","2"
"808","Amazon/images/41z-qYbNAjL.jpg","Amazon/images/41c0BzUWxyL.jpg","6","4","1","2"
"809","Amazon/images/418Ui%2BnDYyL.jpg","Amazon/images/41MedmiQ68L.jpg","2","4","1","2"
"810","Amazon/images/41TRYN8190L.jpg","Amazon/images/31NUDrxNhxL.jpg","2","4","1","2"
"811","Amazon/images/41DyRlILK2L.jpg","Amazon/images/41Cr%2BAECjyL.jpg","3","4","1","2"
"812","Amazon/images/51u1GCvzqtL.jpg","Amazon/images/41VLCuXs4FL.jpg","2","4","1","2"
"813","Amazon/images/41i64HRIJ6L.jpg","Amazon/images/31Ll0TNLC6L.jpg","2","4","1","2"
"814","Amazon/images/41BCxg6YEJL.jpg","Amazon/images/41n39srVFAL.jpg","3","3","1","2"
"815","Amazon/images/417DIMi8fpL.jpg","Amazon/images/41czTuLOQvL.jpg","2","3","1","2"
"816","Amazon/images/51cuw%2BvqfVL.jpg","Amazon/images/41oYFcB12sL.jpg","3","4","1","2"
"817","Amazon/images/31UckHyTVYL.jpg","Amazon/images/41PEyVgOtiL.jpg","2","4","1","2"
"818","Amazon/images/51cuw%2BvqfVL.jpg","Amazon/images/31MqQDveXbL.jpg","6","3","1","2"
"819","Amazon/images/51%2BU5pYNciL.jpg","Amazon/images/41n39srVFAL.jpg","3","3","1","2"
"820","Amazon/images/41MSYemoz2L.jpg","Amazon/images/414Is4JNARL.jpg","6","4","1","2"
"821","Amazon/images/51JiqnYvoeL.jpg","Amazon/images/41PKgzpBBBL.jpg","3","4","1","2"
"822","Amazon/images/416v6hGULOL.jpg","Amazon/images/41SlSsQcv2L.jpg","2","4","1","2"
"823","Amazon/images/41RGhUbSJwL.jpg","Amazon/images/414Is4JNARL.jpg","6","3","1","2"
"824","Amazon/images/5146Z1ZLbVL.jpg","Amazon/images/414vK-PXiuL.jpg","3","3","1","2"
"825","Amazon/images/511uaZLB1VL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","3","3","1","2"
"826","Amazon/images/41rszPvCWEL.jpg","Amazon/images/41Cr%2BAECjyL.jpg","2","4","1","2"
"827","Amazon/images/51X%2BC1CXCzL.jpg","Amazon/images/41NzHlC46kL.jpg","6","4","1","2"
"828","Amazon/images/41i%2B9UdW-qL.jpg","Amazon/images/41CAzqZTHFL.jpg","2","3","1","2"
"829","Amazon/images/51Rejp85rqL.jpg","Amazon/images/41qiQqqLDUL.jpg","2,3","3","1","2"
"830","Amazon/images/515mDdPdMKL.jpg","Amazon/images/41c0BzUWxyL.jpg","6","4","1","2"
"831","Amazon/images/41GYAu4TiML.jpg","Amazon/images/41PKgzpBBBL.jpg","6","4","1","2"
"832","Amazon/images/51xJzwUaBUL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","4","1","2"
"833","Amazon/images/41xm9JsQdyL.jpg","Amazon/images/41lgdSTtR0L.jpg","3","3","1","2"
"834","Amazon/images/51dOrQiS8UL.jpg","Amazon/images/41ZSER3IApL.jpg","3","4","1","2"
"835","Amazon/images/41XsVyuTbZL.jpg","Amazon/images/418cn93HS2L.jpg","2","3","1","2"
"836","Amazon/images/41S90r0ezYL.jpg","Amazon/images/414vK-PXiuL.jpg","2","4","1","2"
"837","Amazon/images/51JLrt5tLlL.jpg","Amazon/images/411tFNX%2B51L.jpg","3","4","1","2"
"838","Amazon/images/51d458%2BW5hL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","2","4","1","2"
"839","Amazon/images/41H1UIeS-WL.jpg","Amazon/images/411tFNX%2B51L.jpg","2","4","1","2"
"840","Amazon/images/51hROuCvoKL.jpg","Amazon/images/31ZKv1DIcDL.jpg","3","4","1","2"
"841","Amazon/images/41rTmMxcf3L.jpg","Amazon/images/413YvtgV2FL.jpg","3","4","1","2"
"842","Amazon/images/41dzKx0t6yL.jpg","Amazon/images/31MqQDveXbL.jpg","6,3","3","1","2"
"843","Amazon/images/51UswPO%2BExL.jpg","Amazon/images/41PKgzpBBBL.jpg","3","4","1","2"
"844","Amazon/images/41IE-GDgsDL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","3","1","2"
"845","Amazon/images/418Ui%2BnDYyL.jpg","Amazon/images/41PKgzpBBBL.jpg","2","4","1","2"
"846","Amazon/images/41MoCCR1DBL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","1","1","2"
"847","Amazon/images/51FsUecTVrL.jpg","Amazon/images/41SlSsQcv2L.jpg","2,3","5","1","2"
"848","Amazon/images/41rszPvCWEL.jpg","Amazon/images/41QDfkfHEkL.jpg","2","4","1","2"
"849","Amazon/images/51FsUecTVrL.jpg","Amazon/images/41c0BzUWxyL.jpg","3","4","1","2"
"850","Amazon/images/51cuw%2BvqfVL.jpg","Amazon/images/41Cr%2BAECjyL.jpg","6","3","1","2"
"851","Amazon/images/4166HCNJl3L.jpg","Amazon/images/31Ll0TNLC6L.jpg","3","4","1","2"
"852","Amazon/images/51cuw%2BvqfVL.jpg","Amazon/images/41lgdSTtR0L.jpg","3","2","1","2"
"853","Amazon/images/51b04%2Bo087L.jpg","Amazon/images/51X6A29hWhL.jpg","2","4","1","2"
"854","Amazon/images/51wkPasvq6L.jpg","Amazon/images/41ZSER3IApL.jpg","3","4","1","2"
"855","Amazon/images/41iTz5EstJL.jpg","Amazon/images/415uEMF9eZL.jpg","2","4","1","2"
"856","Amazon/images/41q36N-%2BGPL.jpg","Amazon/images/41NXceFkwCL.jpg","2","4","1","2"
"857","Amazon/images/51u1GCvzqtL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","2","3","1","2"
"858","Amazon/images/51BUDr2jxsL.jpg","Amazon/images/31Ll0TNLC6L.jpg","6","4","1","2"
"859","Amazon/images/41heKi3O3zL.jpg","Amazon/images/41nhrpbqcLL.jpg","6","3","1","2"
"860","Amazon/images/51dOrQiS8UL.jpg","Amazon/images/41lgdSTtR0L.jpg","3","2","1","2"
"861","Amazon/images/41P8XJfCapL.jpg","Amazon/images/41ZSER3IApL.jpg","2","4","1","2"
"862","Amazon/images/41dzKx0t6yL.jpg","Amazon/images/41sn8E0T5QL.jpg","6,3","4","1","2"
"863","Amazon/images/5145T03225L.jpg","Amazon/images/31ZKv1DIcDL.jpg","2","3","1","2"
"864","Amazon/images/41gbx-X4gUL.jpg","Amazon/images/41QDfkfHEkL.jpg","2","4","1","2"
"865","Amazon/images/51RmVpvx3IL.jpg","Amazon/images/41MedmiQ68L.jpg","3","4","1","2"
"866","Amazon/images/51-groB-12L.jpg","Amazon/images/41nHsjoDJwL.jpg","3","4","1","2"
"867","Amazon/images/41hEQCY7meL.jpg","Amazon/images/41EZG-uOGfL.jpg","2","3","1","2"
"868","Amazon/images/51SjXzHKe7L.jpg","Amazon/images/31ZKv1DIcDL.jpg","2","3","1","2"
"869","Amazon/images/417DIMi8fpL.jpg","Amazon/images/41lgdSTtR0L.jpg","2","4","1","2"
"870","Amazon/images/41VogmeX3wL.jpg","Amazon/images/418cn93HS2L.jpg","2","4","1","2"
"871","Amazon/images/41hdhWPVGTL.jpg","Amazon/images/41sn8E0T5QL.jpg","3","4","1","2"
"872","Amazon/images/51a4Bs-s0RL.jpg","Amazon/images/41VLCuXs4FL.jpg","3","4","1","2"
"873","Amazon/images/51spZz%2B1TGL.jpg","Amazon/images/31NUDrxNhxL.jpg","2","3","1","2"
"874","Amazon/images/41ON2-g9nKL.jpg","Amazon/images/415uEMF9eZL.jpg","2","3","1","2"
"875","Amazon/images/41DDPEJHeyL.jpg","Amazon/images/41PKgzpBBBL.jpg","3","4","1","2"
"876","Amazon/images/41FV7F8YvcL.jpg","Amazon/images/415uEMF9eZL.jpg","6","4","1","2"
"877","Amazon/images/416v6hGULOL.jpg","Amazon/images/41lgdSTtR0L.jpg","2","4","1","2"
"878","Amazon/images/41UfTKS-2ZL.jpg","Amazon/images/41MedmiQ68L.jpg","3","3","1","2"
"879","Amazon/images/41gehF42lIL.jpg","Amazon/images/41c0BzUWxyL.jpg","2","4","1","2"
"880","Amazon/images/41FV7F8YvcL.jpg","Amazon/images/41Rw9CK223L.jpg","6,3","4","1","2"
"881","Amazon/images/41S90r0ezYL.jpg","Amazon/images/41GWdq%2BOpyL.jpg","2","3","1","2"
"882","Amazon/images/51JLrt5tLlL.jpg","Amazon/images/414Is4JNARL.jpg","3","4","1","2"
"883","Amazon/images/41uO6xhrl-L.jpg","Amazon/images/41CAzqZTHFL.jpg","2","4","1","2"
"884","Amazon/images/51Q0clkV8%2BL.jpg","Amazon/images/31ZKv1DIcDL.jpg","2","3","1","2"
"885","Amazon/images/410FOORrn5L.jpg","Amazon/images/31ZKv1DIcDL.jpg","2","4","1","2"
"886","Amazon/images/41eILmRkl1L.jpg","Amazon/images/415uEMF9eZL.jpg","2","4","1","2"
"887","Amazon/images/51X%2BC1CXCzL.jpg","Amazon/images/41QUqtDNIkL.jpg","6","4","1","2"
"888","Amazon/images/41RT1yA4iZL.jpg","Amazon/images/413YvtgV2FL.jpg","3","4","1","2"
"889","Amazon/images/41FV7F8YvcL.jpg","Amazon/images/411tFNX%2B51L.jpg","3","4","1","2"
"890","Amazon/images/41wZtt8hubL.jpg","Amazon/images/41YdncyDatL.jpg","2","4","1","2"
"891","Amazon/images/41Mfxrkih5L.jpg","Amazon/images/413YvtgV2FL.jpg","2","4","1","2"
"892","Amazon/images/51evsCTUkzL.jpg","Amazon/images/414vK-PXiuL.jpg","3","4","1","2"
"893","Amazon/images/51BUDr2jxsL.jpg","Amazon/images/41SlSsQcv2L.jpg","3","1","1","2"
"894","Amazon/images/41pB1MeuWmL.jpg","Amazon/images/41sn8E0T5QL.jpg","2","1","1","2"
"895","Amazon/images/41lA9blZH-L.jpg","Amazon/images/41n39srVFAL.jpg","2,3","3","1","2"
"896","Amazon/images/51Rejp85rqL.jpg","Amazon/images/41yqbdgEIeL.jpg","3","3","1","2"
"897","Amazon/images/51cuw%2BvqfVL.jpg","Amazon/images/41NzHlC46kL.jpg","6","4","1","2"
"898","Amazon/images/41R41bDnSqL.jpg","Amazon/images/41Ww5lQOsrL.jpg","6","4","1","2"
"899","Amazon/images/51--OIkYBOL.jpg","Amazon/images/41PKgzpBBBL.jpg","3","3","1","2"
"900","Amazon/images/41q36N-%2BGPL.jpg","Amazon/images/41QDfkfHEkL.jpg","2","4","1","2"
"901","Amazon/images/51wkPasvq6L.jpg","Amazon/images/41c0BzUWxyL.jpg","6","4","1","2"
"902","Amazon/images/4166HCNJl3L.jpg","Amazon/images/41c0BzUWxyL.jpg","6,3","4","1","2"
"903","Amazon/images/51uY0nCFP5L.jpg","Amazon/images/414vK-PXiuL.jpg","2","4","1","2"
"904","Amazon/images/51dOrQiS8UL.jpg","Amazon/images/414vK-PXiuL.jpg","3","4","1","2"
"905","Amazon/images/41RT1yA4iZL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","3","4","1","2"
"906","Amazon/images/41R41bDnSqL.jpg","Amazon/images/41VLCuXs4FL.jpg","6,3","4","1","2"
"907","Amazon/images/515mDdPdMKL.jpg","Amazon/images/411tFNX%2B51L.jpg","3","3","1","2"
"908","Amazon/images/41Mfxrkih5L.jpg","Amazon/images/414vK-PXiuL.jpg","2","4","1","2"
"909","Amazon/images/51d458%2BW5hL.jpg","Amazon/images/41SlSsQcv2L.jpg","2","4","1","2"
"910","Amazon/images/51hROuCvoKL.jpg","Amazon/images/41QUqtDNIkL.jpg","3","4","1","2"
"911","Amazon/images/51Uos1Dik-L.jpg","Amazon/images/31ZKv1DIcDL.jpg","2","4","1","2"
"912","Amazon/images/41S%2BvktH63L.jpg","Amazon/images/41PKgzpBBBL.jpg","2","4","1","2"
"913","Amazon/images/41ZrBl4LpBL.jpg","Amazon/images/41P8LFbvwrL.jpg","2,3","4","1","2"
"914","Amazon/images/41Zb9lizc5L.jpg","Amazon/images/41NzHlC46kL.jpg","2","4","1","2"
"915","Amazon/images/51b04%2Bo087L.jpg","Amazon/images/41EZG-uOGfL.jpg","2","4","1","2"
"916","Amazon/images/41PxI9Wop-L.jpg","Amazon/images/41AZ3nCwX2L.jpg","2","4","1","2"
"917","Amazon/images/51aJ0lPB19L.jpg","Amazon/images/41MedmiQ68L.jpg","3","3","1","2"
"918","Amazon/images/410YPqDqeLL.jpg","Amazon/images/413YvtgV2FL.jpg","2","4","1","2"
"919","Amazon/images/41gRbQMKJBL.jpg","Amazon/images/41E7EhoW9uL.jpg","6","3","1","2"
"920","Amazon/images/51Giv3JRGXL.jpg","Amazon/images/31h0UhbEDsL.jpg","6,3","3","1","2"
"921","Amazon/images/41BMnXxIDPL.jpg","Amazon/images/41MAkhEnSlL.jpg","2","4","1","2"
"922","Amazon/images/41nifhigKyL.jpg","Amazon/images/41buzrITqKL.jpg","2","3","1","2"
"923","Amazon/images/41x4-qtdR7L.jpg","Amazon/images/41LwbwGME6L.jpg","2","2","1","2"
"924","Amazon/images/41XKwXaiGBL.jpg","Amazon/images/41Gq3tnkJpL.jpg","6","3","1","2"
"925","Amazon/images/51As6I%2BcTuL.jpg","Amazon/images/41c7JBORXnL.jpg","2","2","1","2"
"926","Amazon/images/41JameGNElL.jpg","Amazon/images/41%2B%2BpJyhuCL.jpg","2","3","1","2"
"927","Amazon/images/51ucA1I9nKL.jpg","Amazon/images/410mLyzHkFL.jpg","6","4","1","2"
"928","Amazon/images/41Pfe2jqdnL.jpg","Amazon/images/41Z4XVHbWPL.jpg","6","2","1","2"
"929","Amazon/images/41XEPyZOphL.jpg","Amazon/images/41E63AFImSL.jpg","2,3","1","1","2"
"930","Amazon/images/41gCsuywJaL.jpg","Amazon/images/41pBNiokb-L.jpg","3","1","1","2"
"931","Amazon/images/51iuA6MLbsL.jpg","Amazon/images/41B8yFjvJdL.jpg","2","4","1","2"
"932","Amazon/images/41x4-qtdR7L.jpg","Amazon/images/412Eur00OrL.jpg","2","4","1","2"
"933","Amazon/images/51SiwElrR0L.jpg","Amazon/images/41E7EhoW9uL.jpg","3","1","1","2"
"934","Amazon/images/41lHnj8dP-L.jpg","Amazon/images/41JLqXo92XL.jpg","3","1","1","2"
"935","Amazon/images/41nWlYtiMsL.jpg","Amazon/images/41JLqXo92XL.jpg","2,3","4","1","2"
"936","Amazon/images/41LVvj7dItL.jpg","Amazon/images/411tw4xkDbL.jpg","2,3","1","1","2"
"937","Amazon/images/41Rk5U3sXmL.jpg","Amazon/images/41LwbwGME6L.jpg","2","4","1","2"
"938","Amazon/images/41p9Olu9OAL.jpg","Amazon/images/410mLyzHkFL.jpg","6","4","1","2"
"939","Amazon/images/41PxI9Wop-L.jpg","Amazon/images/41H8y9VoDdL.jpg","2","4","1","2"
"940","Amazon/images/415BIWlap0L.jpg","Amazon/images/41fEM6NlbmL.jpg","3","1","1","2"
"941","Amazon/images/41my1n98XyL.jpg","Amazon/images/41JLqXo92XL.jpg","3","1","1","2"
"942","Amazon/images/4158jvLxRQL.jpg","Amazon/images/41VUr5J-bQL.jpg","2","3","1","2"
"943","Amazon/images/4120PmYyiGL.jpg","Amazon/images/41K%2BcTS8MxL.jpg","3","2","1","2"
"944","Amazon/images/51gV2mqUr1L.jpg","Amazon/images/41gySKgP%2BzL.jpg","2,3","1","1","2"
"945","Amazon/images/51%2B5n1%2BS1nL.jpg","Amazon/images/414vK-PXiuL.jpg","2,3","4","1","2"
"946","Amazon/images/51N9bKBudwL.jpg","Amazon/images/41EF8EMZgML.jpg","6,3","4","1","2"
"947","Amazon/images/411m647JalL.jpg","Amazon/images/41tksZqrX2L.jpg","2","3","1","2"
"948","Amazon/images/410u%2BBeTzVL.jpg","Amazon/images/41JLqXo92XL.jpg","3","1","1","2"
"949","Amazon/images/41LgOLoRiBL.jpg","Amazon/images/41Ua1KX6wCL.jpg","3","3","1","2"
"950","Amazon/images/41HScWYzd0L.jpg","Amazon/images/31ka0r7juWL.jpg","6","3","1","2"
"951","Amazon/images/41qHMyHJj0L.jpg","Amazon/images/410mLyzHkFL.jpg","2","4","1","2"
"952","Amazon/images/41tbWNTCOeL.jpg","Amazon/images/41YnNR5WVkL.jpg","3","2","1","2"
"953","Amazon/images/41gfk-cRR9L.jpg","Amazon/images/41C78CXSD5L.jpg","2","3","1","2"
"954","Amazon/images/41AIQOYupfL.jpg","Amazon/images/41P8LFbvwrL.jpg","2","1","1","2"
"955","Amazon/images/41BCu7mL94L.jpg","Amazon/images/41CAzqZTHFL.jpg","3","4","1","2"
"956","Amazon/images/51P77wwNXuL.jpg","Amazon/images/41qiQqqLDUL.jpg","3","4","1","2"
"957","Amazon/images/41QBRo3GZmL.jpg","Amazon/images/41rKDTg509L.jpg","2","1","1","2"
"958","Amazon/images/41gJksDzcbL.jpg","Amazon/images/31MqQDveXbL.jpg","3","4","1","2"
"959","Amazon/images/41Vqti6rkPL.jpg","Amazon/images/41P8LFbvwrL.jpg","3","1","1","2"
"960","Amazon/images/51PfRh9uYyL.jpg","Amazon/images/411tFNX%2B51L.jpg","3","2","1","2"
"961","Amazon/images/41pB1MeuWmL.jpg","Amazon/images/41yqbdgEIeL.jpg","2","3","1","2"
"962","Amazon/images/41y5ggTRlSL.jpg","Amazon/images/41n39srVFAL.jpg","2","3","1","2"
"963","Amazon/images/41tT%2BApF2LL.jpg","Amazon/images/41C78CXSD5L.jpg","2","4","1","2"
"964","Amazon/images/51X%2BC1CXCzL.jpg","Amazon/images/41n39srVFAL.jpg","3","3","1","2"
"965","Amazon/images/41kSjl1yAML.jpg","Amazon/images/41plND4am0L.jpg","2","3","1","2"
"966","Amazon/images/51YZfk014gL.jpg","Amazon/images/41LwbwGME6L.jpg","3","2","1","2"
"967","Amazon/images/41TN8vsO%2BkL.jpg","Amazon/images/410m2e4YTLL.jpg","1","4","1","2"
"968","Amazon/images/51zNsu6xWAL.jpg","Amazon/images/41maYFVBeeL.jpg","2","4","1","2"
"969","Amazon/images/414ZGlVxP3L.jpg","Amazon/images/41Rfob0qijL.jpg","2","4","1","2"
"970","Amazon/images/41krmmjHNnL.jpg","Amazon/images/41c7JBORXnL.jpg","6","3","1","2"
"971","Amazon/images/41Or43em0IL.jpg","Amazon/images/41qkVyC-qEL.jpg","2","4","1","2"
"972","Amazon/images/411zYQlN16L.jpg","Amazon/images/31ICJkBb10L.jpg","2","4","1","2"
"973","Amazon/images/41jrk-nFGaL.jpg","Amazon/images/41tcYHChHoL.jpg","6","4","1","2"
"974","Amazon/images/41dsMtdjiVL.jpg","Amazon/images/41H8y9VoDdL.jpg","3","1","1","2"
"975","Amazon/images/41L6vLXoHnL.jpg","Amazon/images/41ULoeb0BRL.jpg","1","1","1","2"
"976","Amazon/images/51yErU2IRkL.jpg","Amazon/images/415uEMF9eZL.jpg","3","4","1","2"
"977","Amazon/images/41N5GvzzxlL.jpg","Amazon/images/41lgdSTtR0L.jpg","2","4","1","2"
"978","Amazon/images/41wlYzgOm1L.jpg","Amazon/images/41Ua1KX6wCL.jpg","3","1","1","2"
"979","Amazon/images/41sCcoUN11L.jpg","Amazon/images/410mLyzHkFL.jpg","2","3","1","2"
"980","Amazon/images/41PxI9Wop-L.jpg","Amazon/images/41Ua1KX6wCL.jpg","2","3","1","2"
"981","Amazon/images/51sGfaBok6L.jpg","Amazon/images/41sn8E0T5QL.jpg","2","4","1","2"
"982","Amazon/images/41lHnj8dP-L.jpg","Amazon/images/31ka0r7juWL.jpg","3","4","1","2"
"983","Amazon/images/41MY7TSnscL.jpg","Amazon/images/41H8y9VoDdL.jpg","3","1","1","2"
"984","Amazon/images/51FVNZ6JbBL.jpg","Amazon/images/61QVKClY3mL.jpg","2","1","1","2"
"985","Amazon/images/51EVcY%2BAogL.jpg","Amazon/images/41eag5FLtCL.jpg","2","2","1","2"
"986","Amazon/images/51oy8DwbYOL.jpg","Amazon/images/41AN-y8OE2L.jpg","3","3","1","2"
"987","Amazon/images/41Qzu5%2B82rL.jpg","Amazon/images/41JdX56RwYL.jpg","2,3","3","1","2"
"988","Amazon/images/41T71pQpMXL.jpg","Amazon/images/41Rfob0qijL.jpg","6","4","1","2"
"989","Amazon/images/51gVz5IxE%2BL.jpg","Amazon/images/41pBNiokb-L.jpg","3","1","1","2"
"990","Amazon/images/41gLDrj2odL.jpg","Amazon/images/41OqzzS0osL.jpg","3","3","1","2"
"991","Amazon/images/51cXD4UwxeL.jpg","Amazon/images/41C78CXSD5L.jpg","2","3","1","2"
"992","Amazon/images/41LWUaHEEVL.jpg","Amazon/images/41P3BQMua8L.jpg","2","2","1","2"
"993","Amazon/images/413pL8VCiuL.jpg","Amazon/images/517ZFeByf5L.jpg","3","2","1","2"
"994","Amazon/images/41GLps1MQ1L.jpg","Amazon/images/41OqzzS0osL.jpg","2","3","1","2"
"995","Amazon/images/4136%2BefjvOL.jpg","Amazon/images/41GWdq%2BOpyL.jpg","2","1","1","2"
"996","Amazon/images/413AFq8COGL.jpg","Amazon/images/414vK-PXiuL.jpg","3","4","1","2"
"997","Amazon/images/51JxVJ-8O7L.jpg","Amazon/images/4170fAW4x%2BL.jpg","2","2","1","2"
"998","Amazon/images/51YPU4yiHfL.jpg","Amazon/images/41EZG-uOGfL.jpg","2","3","1","2"
"999","Amazon/images/51n8uB2zQZL.jpg","Amazon/images/41fEM6NlbmL.jpg","3","2","1","2"
"1000","Amazon/images/51N9bKBudwL.jpg","Amazon/images/4182ZwGiNXL.jpg","3","3","1","2"
"1001","Amazon/images/41FC1T66VqL.jpg","Amazon/images/419gCnFEHvL.jpg","6","3","1","2"
"1002","Amazon/images/414Z%2BmeUE0L.jpg","Amazon/images/41czTuLOQvL.jpg","2,3","1","1","2"
"1003","Amazon/images/510C7k3wmGL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","2","3","1","2"
"1004","Amazon/images/4106u-zm4QL.jpg","Amazon/images/41JLqXo92XL.jpg","2","3","1","2"
"1005","Amazon/images/51Kl%2BxhrehL.jpg","Amazon/images/414Prd71XlL.jpg","3","3","1","2"
"1006","Amazon/images/519DfVaPwWL.jpg","Amazon/images/41fEM6NlbmL.jpg","3","4","1","2"
"1007","Amazon/images/41rYh40XtfL.jpg","Amazon/images/31ka0r7juWL.jpg","6,3","3","1","2"
"1008","Amazon/images/51zNsu6xWAL.jpg","Amazon/images/411tFNX%2B51L.jpg","2","4","1","2"
"1009","Amazon/images/4116YET-7dL.jpg","Amazon/images/41Z4XVHbWPL.jpg","6","3","1","2"
"1010","Amazon/images/41wtGe2OzjL.jpg","Amazon/images/41QUqtDNIkL.jpg","3","4","1","2"
"1011","Amazon/images/41xuZV4rPvL.jpg","Amazon/images/31ka0r7juWL.jpg","6","3","1","2"
"1012","Amazon/images/41OltKFeT0L.jpg","Amazon/images/41edUpaPIDL.jpg","6","3","1","2"
"1013","Amazon/images/41DyRlILK2L.jpg","Amazon/images/41AN-y8OE2L.jpg","2,3","2","1","2"
"1014","Amazon/images/410D-BTM1gL.jpg","Amazon/images/41QDfkfHEkL.jpg","2","4","1","2"
"1015","Amazon/images/413pL8VCiuL.jpg","Amazon/images/41P8LFbvwrL.jpg","3","3","1","2"
"1016","Amazon/images/41AF6f75AxL.jpg","Amazon/images/41YdncyDatL.jpg","6","4","1","2"
"1017","Amazon/images/41d-PHHF1rL.jpg","Amazon/images/41P8LFbvwrL.jpg","3","3","1","2"
"1018","Amazon/images/41Pio%2B7IPkL.jpg","Amazon/images/31MqQDveXbL.jpg","2","3","1","2"
"1019","Amazon/images/41lRFMl7qdL.jpg","Amazon/images/41Isz0EpciL.jpg","2","2","1","2"
"1020","Amazon/images/41pvguUNUYL.jpg","Amazon/images/41c7JBORXnL.jpg","2","2","1","2"
"1021","Amazon/images/41CiVlmKmHL.jpg","Amazon/images/31ka0r7juWL.jpg","6,3","3","1","2"
"1022","Amazon/images/41SMXMvZUYL.jpg","Amazon/images/41P8LFbvwrL.jpg","2","4","1","2"
"1023","Amazon/images/41sU-YZAGIL.jpg","Amazon/images/41LwbwGME6L.jpg","3","3","1","2"
"1024","Amazon/images/41hqb1AfIVL.jpg","Amazon/images/41EvLd1M9oL.jpg","3","3","1","2"
"1025","Amazon/images/41yhZcQltbL.jpg","Amazon/images/417ZNbmNnGL.jpg","2","3","1","2"
"1026","Amazon/images/41SrGTlrFfL.jpg","Amazon/images/41i6lhmTu7L.jpg","6,3","3","1","2"
"1027","Amazon/images/51P77wwNXuL.jpg","Amazon/images/41QUqtDNIkL.jpg","3","2","1","2"
"1028","Amazon/images/41uKLicSMJL.jpg","Amazon/images/41Gq3tnkJpL.jpg","6","4","1","2"
"1029","Amazon/images/41-Jmhst6cL.jpg","Amazon/images/41EvLd1M9oL.jpg","2","4","1","2"
"1030","Amazon/images/51etFnoWDKL.jpg","Amazon/images/41Ww5lQOsrL.jpg","6","4","1","2"
"1031","Amazon/images/41KWaW944hL.jpg","Amazon/images/41%2BVxtfS66L.jpg","3","2","1","2"
"1032","Amazon/images/41Vt1ddqNfL.jpg","Amazon/images/31YWPyylsxL.jpg","2","4","1","2"
"1033","Amazon/images/41wVRdej4-L.jpg","Amazon/images/41UNCeJq7JL.jpg","6,3","4","1","2"
"1034","Amazon/images/41OE0fyEqiL.jpg","Amazon/images/31ka0r7juWL.jpg","6,3","4","1","2"
"1035","Amazon/images/41WXlZoxwvL.jpg","Amazon/images/41lCEtKaUXL.jpg","6","3","1","2"
"1036","Amazon/images/41rD1VO1qgL.jpg","Amazon/images/41MAkhEnSlL.jpg","6","4","1","2"
"1037","Amazon/images/41MOfObzduL.jpg","Amazon/images/517ZFeByf5L.jpg","2","3","1","2"
"1038","Amazon/images/41Zz7Zn8lBL.jpg","Amazon/images/41H8y9VoDdL.jpg","2","4","1","2"
"1039","Amazon/images/41SrGTlrFfL.jpg","Amazon/images/41edUpaPIDL.jpg","6,3","4","1","2"
"1040","Amazon/images/41hHnr5mPgL.jpg","Amazon/images/41LwbwGME6L.jpg","2","4","1","2"
"1041","Amazon/images/41oWegGzI%2BL.jpg","Amazon/images/41YnNR5WVkL.jpg","3","1","1","2"
"1042","Amazon/images/51yE2EEO4bL.jpg","Amazon/images/41H8y9VoDdL.jpg","2","4","1","2"
"1043","Amazon/images/41Y%2BZnsR6lL.jpg","Amazon/images/41B8yFjvJdL.jpg","6","4","1","2"
"1044","Amazon/images/41J02h2Dc5L.jpg","Amazon/images/41UzxTofC4L.jpg","2","3","1","2"
"1045","Amazon/images/51N9bKBudwL.jpg","Amazon/images/41SlSsQcv2L.jpg","3","4","1","2"
"1046","Amazon/images/41oFN4q84GL.jpg","Amazon/images/410mLyzHkFL.jpg","2","4","1","2"
"1047","Amazon/images/417IKQM5SNL.jpg","Amazon/images/518cEfz0EeL.jpg","2","3","1","2"
"1048","Amazon/images/419j6%2BcOJJL.jpg","Amazon/images/41yU8P5S7xL.jpg","3","3","1","2"
"1049","Amazon/images/41QgBs54vmL.jpg","Amazon/images/31ka0r7juWL.jpg","6,3","2","1","2"
"1050","Amazon/images/51CQGBBTuJL.jpg","Amazon/images/517n3D2PVRL.jpg","6","1","1","2"
